36,ibm-eu-gb,242,747
36,ibm-eu-gb,230,747
36,ibm-eu-gb,216,747
36,ibm-eu-gb,193,747
36,ibm-eu-gb,235,747
36,ibm-eu-gb,225,747
36,ibm-eu-gb,249,747
36,ibm-eu-gb,214,747
36,ibm-eu-gb,210,747
36,ibm-eu-gb,218,747
36,ibm-eu-gb,222,747
36,ibm-eu-gb,220,747
36,ibm-eu-gb,248,747
36,ibm-eu-gb,239,747
36,ibm-eu-gb,132,747
36,ibm-eu-gb,191,747
36,ibm-eu-gb,243,747
36,ibm-eu-gb,179,747
36,ibm-eu-gb,1121,747
36,ibm-eu-gb,238,747
36,ibm-eu-gb,255,747
36,ibm-eu-gb,241,747
36,ibm-eu-gb,234,747
36,ibm-eu-gb,205,747
36,ibm-eu-gb,194,747
36,ibm-eu-gb,230,747
36,ibm-eu-gb,199,747
36,ibm-eu-gb,224,747
36,ibm-eu-gb,217,747
37,ibm-us-east,545,6600
37,ibm-us-east,528,6600
37,ibm-us-east,495,6600
37,ibm-us-east,517,6600
37,ibm-us-east,490,6600
37,ibm-us-east,502,6600
37,ibm-us-east,446,6600
37,ibm-us-east,501,6600
37,ibm-us-east,1023,6600
37,ibm-us-east,587,6600
37,ibm-us-east,464,6600
37,ibm-us-east,457,6600
37,ibm-us-east,476,6600
37,ibm-us-east,498,6600
37,ibm-us-east,445,6600
37,ibm-us-east,492,6600
37,ibm-us-east,173,6600
37,ibm-us-east,502,6600
37,ibm-us-east,487,6600
37,ibm-us-east,451,6600
37,ibm-us-east,453,6600
37,ibm-us-east,499,6600
37,ibm-us-east,513,6600
37,ibm-us-east,505,6600
37,ibm-us-east,423,6600
37,ibm-us-east,500,6600
37,ibm-us-east,479,6600
37,ibm-us-east,451,6600
37,ibm-us-east,460,6600
37,ibm-us-east,571,6600
37,ibm-us-east,504,6600
37,ibm-us-east,523,6600
37,ibm-us-east,477,6600
37,ibm-us-east,463,6600
37,ibm-us-east,470,6600
37,ibm-us-east,486,6600
37,ibm-us-east,839,6600
37,ibm-us-east,475,6600
37,ibm-us-east,481,6600
37,ibm-us-east,471,6600
37,ibm-us-east,510,6600
37,ibm-us-east,480,6600
37,ibm-us-east,460,6600
37,ibm-us-east,446,6600
37,ibm-us-east,516,6600
37,ibm-us-east,503,6600
37,ibm-us-east,481,6600
37,ibm-us-east,483,6600
37,ibm-us-east,464,6600
37,ibm-us-east,475,6600
37,ibm-us-east,477,6600
37,ibm-us-east,511,6600
37,ibm-us-east,182,6600
37,ibm-us-east,480,6600
37,ibm-us-east,530,6600
37,ibm-us-east,474,6600
37,ibm-us-east,467,6600
37,ibm-us-east,535,6600
37,ibm-us-east,614,6600
37,ibm-us-east,471,6600
37,ibm-us-east,193,6600
37,ibm-us-east,523,6600
37,ibm-us-east,488,6600
37,ibm-us-east,518,6600
37,ibm-us-east,195,6600
37,ibm-us-east,461,6600
37,ibm-us-east,485,6600
37,ibm-us-east,507,6600
37,ibm-us-east,459,6600
37,ibm-us-east,496,6600
37,ibm-us-east,511,6600
37,ibm-us-east,506,6600
37,ibm-us-east,490,6600
37,ibm-us-east,492,6600
37,ibm-us-east,173,6600
37,ibm-us-east,477,6600
37,ibm-us-east,511,6600
37,ibm-us-east,494,6600
37,ibm-us-east,466,6600
37,ibm-us-east,478,6600
37,ibm-us-east,467,6600
37,ibm-us-east,482,6600
37,ibm-us-east,482,6600
37,ibm-us-east,178,6600
37,ibm-us-east,491,6600
37,ibm-us-east,479,6600
37,ibm-us-east,483,6600
37,ibm-us-east,318,6600
37,ibm-us-east,514,6600
37,ibm-us-east,581,6600
37,ibm-us-east,501,6600
37,ibm-us-east,473,6600
37,ibm-us-east,499,6600
37,ibm-us-east,537,6600
37,ibm-us-east,498,6600
37,ibm-us-east,221,6600
37,ibm-us-east,487,6600
37,ibm-us-east,760,6600
37,ibm-us-east,497,6600
37,ibm-us-east,220,6600
38,ibm-us-south,642,8371
38,ibm-us-south,591,8371
38,ibm-us-south,594,8371
38,ibm-us-south,633,8371
38,ibm-us-south,944,8371
38,ibm-us-south,620,8371
38,ibm-us-south,673,8371
38,ibm-us-south,657,8371
38,ibm-us-south,613,8371
38,ibm-us-south,623,8371
38,ibm-us-south,722,8371
38,ibm-us-south,663,8371
38,ibm-us-south,657,8371
38,ibm-us-south,314,8371
38,ibm-us-south,659,8371
38,ibm-us-south,593,8371
38,ibm-us-south,589,8371
38,ibm-us-south,577,8371
38,ibm-us-south,764,8371
38,ibm-us-south,601,8371
38,ibm-us-south,593,8371
38,ibm-us-south,224,8371
38,ibm-us-south,644,8371
38,ibm-us-south,613,8371
38,ibm-us-south,601,8371
38,ibm-us-south,568,8371
38,ibm-us-south,812,8371
38,ibm-us-south,665,8371
38,ibm-us-south,560,8371
38,ibm-us-south,1308,8371
38,ibm-us-south,610,8371
38,ibm-us-south,606,8371
38,ibm-us-south,689,8371
38,ibm-us-south,686,8371
38,ibm-us-south,730,8371
38,ibm-us-south,752,8371
38,ibm-us-south,623,8371
38,ibm-us-south,591,8371
38,ibm-us-south,620,8371
38,ibm-us-south,667,8371
38,ibm-us-south,610,8371
38,ibm-us-south,577,8371
38,ibm-us-south,602,8371
38,ibm-us-south,586,8371
38,ibm-us-south,598,8371
38,ibm-us-south,607,8371
38,ibm-us-south,323,8371
38,ibm-us-south,676,8371
38,ibm-us-south,598,8371
38,ibm-us-south,611,8371
38,ibm-us-south,594,8371
38,ibm-us-south,638,8371
38,ibm-us-south,685,8371
38,ibm-us-south,678,8371
38,ibm-us-south,229,8371
38,ibm-us-south,676,8371
38,ibm-us-south,578,8371
38,ibm-us-south,612,8371
38,ibm-us-south,600,8371
38,ibm-us-south,590,8371
38,ibm-us-south,251,8371
38,ibm-us-south,581,8371
38,ibm-us-south,572,8371
38,ibm-us-south,655,8371
38,ibm-us-south,605,8371
38,ibm-us-south,586,8371
38,ibm-us-south,256,8371
38,ibm-us-south,681,8371
38,ibm-us-south,584,8371
38,ibm-us-south,622,8371
38,ibm-us-south,731,8371
38,ibm-us-south,732,8371
38,ibm-us-south,220,8371
38,ibm-us-south,604,8371
38,ibm-us-south,615,8371
38,ibm-us-south,1251,8371
38,ibm-us-south,584,8371
38,ibm-us-south,615,8371
38,ibm-us-south,593,8371
38,ibm-us-south,586,8371
38,ibm-us-south,632,8371
38,ibm-us-south,578,8371
38,ibm-us-south,231,8371
38,ibm-us-south,1238,8371
38,ibm-us-south,604,8371
38,ibm-us-south,605,8371
38,ibm-us-south,596,8371
38,ibm-us-south,655,8371
38,ibm-us-south,695,8371
38,ibm-us-south,685,8371
38,ibm-us-south,661,8371
38,ibm-us-south,590,8371
38,ibm-us-south,600,8371
38,ibm-us-south,623,8371
38,ibm-us-south,660,8371
38,ibm-us-south,612,8371
38,ibm-us-south,243,8371
38,ibm-us-south,561,8371
38,ibm-us-south,561,8371
38,ibm-us-south,645,8371
39,ibm-jo-tok,1293,9669
39,ibm-jo-tok,1268,9669
39,ibm-jo-tok,1226,9669
39,ibm-jo-tok,1282,9669
39,ibm-jo-tok,1227,9669
39,ibm-jo-tok,1249,9669
39,ibm-jo-tok,1252,9669
39,ibm-jo-tok,1229,9669
39,ibm-jo-tok,1227,9669
39,ibm-jo-tok,1267,9669
39,ibm-jo-tok,1224,9669
39,ibm-jo-tok,1268,9669
39,ibm-jo-tok,1481,9669
39,ibm-jo-tok,1194,9669
39,ibm-jo-tok,1207,9669
39,ibm-jo-tok,1363,9669
39,ibm-jo-tok,1228,9669
39,ibm-jo-tok,1520,9669
39,ibm-jo-tok,1240,9669
39,ibm-jo-tok,1254,9669
39,ibm-jo-tok,1212,9669
39,ibm-jo-tok,1211,9669
39,ibm-jo-tok,1268,9669
39,ibm-jo-tok,1205,9669
39,ibm-jo-tok,1201,9669
39,ibm-jo-tok,1283,9669
39,ibm-jo-tok,1204,9669
39,ibm-jo-tok,1145,9669
39,ibm-jo-tok,1194,9669
39,ibm-jo-tok,1199,9669
39,ibm-jo-tok,1212,9669
39,ibm-jo-tok,1330,9669
39,ibm-jo-tok,1252,9669
39,ibm-jo-tok,1209,9669
39,ibm-jo-tok,1221,9669
39,ibm-jo-tok,1217,9669
39,ibm-jo-tok,1161,9669
39,ibm-jo-tok,1259,9669
39,ibm-jo-tok,1188,9669
39,ibm-jo-tok,1879,9669
39,ibm-jo-tok,1240,9669
39,ibm-jo-tok,1249,9669
39,ibm-jo-tok,1386,9669
39,ibm-jo-tok,1173,9669
39,ibm-jo-tok,1889,9669
39,ibm-jo-tok,1282,9669
39,ibm-jo-tok,1295,9669
39,ibm-jo-tok,1386,9669
39,ibm-jo-tok,1200,9669
39,ibm-jo-tok,1372,9669
39,ibm-jo-tok,1231,9669
39,ibm-jo-tok,1279,9669
39,ibm-jo-tok,1221,9669
39,ibm-jo-tok,1329,9669
39,ibm-jo-tok,1296,9669
39,ibm-jo-tok,1202,9669
39,ibm-jo-tok,1214,9669
39,ibm-jo-tok,1250,9669
39,ibm-jo-tok,1222,9669
39,ibm-jo-tok,1159,9669
39,ibm-jo-tok,1210,9669
39,ibm-jo-tok,1215,9669
39,ibm-jo-tok,1238,9669
39,ibm-jo-tok,1239,9669
39,ibm-jo-tok,1263,9669
39,ibm-jo-tok,1253,9669
39,ibm-jo-tok,1231,9669
39,ibm-jo-tok,1239,9669
39,ibm-jo-tok,1196,9669
39,ibm-jo-tok,1201,9669
39,ibm-jo-tok,1252,9669
39,ibm-jo-tok,1251,9669
39,ibm-jo-tok,1269,9669
39,ibm-jo-tok,1202,9669
39,ibm-jo-tok,1244,9669
39,ibm-jo-tok,1205,9669
39,ibm-jo-tok,1234,9669
39,ibm-jo-tok,1187,9669
39,ibm-jo-tok,1212,9669
39,ibm-jo-tok,1222,9669
39,ibm-jo-tok,1224,9669
39,ibm-jo-tok,1254,9669
39,ibm-jo-tok,1180,9669
39,ibm-jo-tok,1163,9669
39,ibm-jo-tok,1264,9669
39,ibm-jo-tok,1310,9669
39,ibm-jo-tok,1369,9669
39,ibm-jo-tok,1391,9669
39,ibm-jo-tok,1218,9669
39,ibm-jo-tok,1259,9669
39,ibm-jo-tok,1396,9669
39,ibm-jo-tok,1388,9669
39,ibm-jo-tok,1254,9669
39,ibm-jo-tok,1249,9669
39,ibm-jo-tok,1266,9669
39,ibm-jo-tok,1207,9669
39,ibm-jo-tok,1234,9669
39,ibm-jo-tok,1970,9669
39,ibm-jo-tok,2029,9669
39,ibm-jo-tok,2095,9669
