#cloud,ms,km
10,aws-eu-north-1,184,1544
10,aws-eu-north-1,135,1544
10,aws-eu-north-1,130,1544
10,aws-eu-north-1,179,1544
10,aws-eu-north-1,130,1544
10,aws-eu-north-1,134,1544
10,aws-eu-north-1,142,1544
10,aws-eu-north-1,190,1544
10,aws-eu-north-1,177,1544
10,aws-eu-north-1,602,1544
10,aws-eu-north-1,151,1544
10,aws-eu-north-1,151,1544
10,aws-eu-north-1,101,1544
10,aws-eu-north-1,131,1544
10,aws-eu-north-1,149,1544
10,aws-eu-north-1,164,1544
10,aws-eu-north-1,99,1544
10,aws-eu-north-1,179,1544
10,aws-eu-north-1,145,1544
10,aws-eu-north-1,164,1544
10,aws-eu-north-1,169,1544
10,aws-eu-north-1,164,1544
10,aws-eu-north-1,93,1544
10,aws-eu-north-1,86,1544
10,aws-eu-north-1,145,1544
10,aws-eu-north-1,150,1544
10,aws-eu-north-1,164,1544
10,aws-eu-north-1,101,1544
10,aws-eu-north-1,138,1544
10,aws-eu-north-1,145,1544
10,aws-eu-north-1,171,1544
10,aws-eu-north-1,138,1544
10,aws-eu-north-1,154,1544
10,aws-eu-north-1,148,1544
10,aws-eu-north-1,142,1544
10,aws-eu-north-1,88,1544
10,aws-eu-north-1,214,1544
10,aws-eu-north-1,137,1544
10,aws-eu-north-1,235,1544
10,aws-eu-north-1,147,1544
10,aws-eu-north-1,141,1544
10,aws-eu-north-1,167,1544
10,aws-eu-north-1,175,1544
10,aws-eu-north-1,154,1544
10,aws-eu-north-1,163,1544
10,aws-eu-north-1,141,1544
10,aws-eu-north-1,113,1544
10,aws-eu-north-1,84,1544
10,aws-eu-north-1,169,1544
10,aws-eu-north-1,172,1544
10,aws-eu-north-1,183,1544
10,aws-eu-north-1,150,1544
10,aws-eu-north-1,155,1544
10,aws-eu-north-1,106,1544
10,aws-eu-north-1,106,1544
10,aws-eu-north-1,186,1544
10,aws-eu-north-1,401,1544
10,aws-eu-north-1,155,1544
10,aws-eu-north-1,104,1544
10,aws-eu-north-1,154,1544
10,aws-eu-north-1,101,1544
10,aws-eu-north-1,103,1544
10,aws-eu-north-1,170,1544
10,aws-eu-north-1,192,1544
10,aws-eu-north-1,155,1544
10,aws-eu-north-1,144,1544
10,aws-eu-north-1,112,1544
10,aws-eu-north-1,109,1544
10,aws-eu-north-1,144,1544
10,aws-eu-north-1,173,1544
10,aws-eu-north-1,185,1544
10,aws-eu-north-1,127,1544
10,aws-eu-north-1,178,1544
10,aws-eu-north-1,105,1544
10,aws-eu-north-1,110,1544
10,aws-eu-north-1,163,1544
10,aws-eu-north-1,172,1544
10,aws-eu-north-1,217,1544
10,aws-eu-north-1,165,1544
10,aws-eu-north-1,167,1544
10,aws-eu-north-1,168,1544
10,aws-eu-north-1,180,1544
10,aws-eu-north-1,179,1544
10,aws-eu-north-1,142,1544
10,aws-eu-north-1,166,1544
11,aws-ap-southeast1,747,10381
11,aws-ap-southeast1,550,10381
11,aws-ap-southeast1,706,10381
11,aws-ap-southeast1,555,10381
11,aws-ap-southeast1,566,10381
11,aws-ap-southeast1,543,10381
11,aws-ap-southeast1,545,10381
11,aws-ap-southeast1,552,10381
11,aws-ap-southeast1,723,10381
11,aws-ap-southeast1,550,10381
11,aws-ap-southeast1,706,10381
11,aws-ap-southeast1,549,10381
11,aws-ap-southeast1,1169,10381
11,aws-ap-southeast1,357,10381
11,aws-ap-southeast1,543,10381
11,aws-ap-southeast1,569,10381
11,aws-ap-southeast1,542,10381
11,aws-ap-southeast1,567,10381
11,aws-ap-southeast1,706,10381
11,aws-ap-southeast1,544,10381
11,aws-ap-southeast1,714,10381
11,aws-ap-southeast1,532,10381
11,aws-ap-southeast1,560,10381
11,aws-ap-southeast1,713,10381
11,aws-ap-southeast1,545,10381
11,aws-ap-southeast1,538,10381
11,aws-ap-southeast1,564,10381
11,aws-ap-southeast1,729,10381
11,aws-ap-southeast1,542,10381
11,aws-ap-southeast1,564,10381
11,aws-ap-southeast1,539,10381
11,aws-ap-southeast1,546,10381
11,aws-ap-southeast1,564,10381
11,aws-ap-southeast1,567,10381
11,aws-ap-southeast1,568,10381
11,aws-ap-southeast1,566,10381
11,aws-ap-southeast1,548,10381
11,aws-ap-southeast1,542,10381
11,aws-ap-southeast1,536,10381
11,aws-ap-southeast1,551,10381
11,aws-ap-southeast1,568,10381
11,aws-ap-southeast1,227,10381
11,aws-ap-southeast1,536,10381
11,aws-ap-southeast1,561,10381
11,aws-ap-southeast1,548,10381
11,aws-ap-southeast1,544,10381
11,aws-ap-southeast1,557,10381
11,aws-ap-southeast1,540,10381
11,aws-ap-southeast1,543,10381
11,aws-ap-southeast1,224,10381
11,aws-ap-southeast1,549,10381
11,aws-ap-southeast1,550,10381
11,aws-ap-southeast1,573,10381
11,aws-ap-southeast1,543,10381
11,aws-ap-southeast1,546,10381
11,aws-ap-southeast1,565,10381
11,aws-ap-southeast1,555,10381
11,aws-ap-southeast1,573,10381
11,aws-ap-southeast1,557,10381
11,aws-ap-southeast1,224,10381
11,aws-ap-southeast1,559,10381
11,aws-ap-southeast1,548,10381
11,aws-ap-southeast1,542,10381
11,aws-ap-southeast1,570,10381
11,aws-ap-southeast1,569,10381
11,aws-ap-southeast1,231,10381
11,aws-ap-southeast1,551,10381
11,aws-ap-southeast1,719,10381
11,aws-ap-southeast1,547,10381
11,aws-ap-southeast1,551,10381
11,aws-ap-southeast1,579,10381
11,aws-ap-southeast1,584,10381
11,aws-ap-southeast1,558,10381
11,aws-ap-southeast1,565,10381
11,aws-ap-southeast1,590,10381
11,aws-ap-southeast1,553,10381
11,aws-ap-southeast1,568,10381
11,aws-ap-southeast1,589,10381
11,aws-ap-southeast1,584,10381
11,aws-ap-southeast1,541,10381
11,aws-ap-southeast1,572,10381
11,aws-ap-southeast1,234,10381
11,aws-ap-southeast1,545,10381
11,aws-ap-southeast1,222,10381
11,aws-ap-southeast1,608,10381
11,aws-ap-southeast1,565,10381
11,aws-ap-southeast1,563,10381
11,aws-ap-southeast1,567,10381
11,aws-ap-southeast1,579,10381
11,aws-ap-southeast1,554,10381
11,aws-ap-southeast1,649,10381
11,aws-ap-southeast1,243,10381
11,aws-ap-southeast1,605,10381
11,aws-ap-southeast1,567,10381
11,aws-ap-southeast1,250,10381
11,aws-ap-southeast1,579,10381
11,aws-ap-southeast1,600,10381
11,aws-ap-southeast1,555,10381
11,aws-ap-southeast1,268,10381
11,aws-ap-southeast1,554,10381
12,aws-ap-notheast-1 ,893,9669
12,aws-ap-notheast-1 ,775,9669
12,aws-ap-notheast-1 ,852,9669
12,aws-ap-notheast-1 ,764,9669
12,aws-ap-notheast-1 ,765,9669
12,aws-ap-notheast-1 ,999,9669
12,aws-ap-notheast-1 ,996,9669
12,aws-ap-notheast-1 ,787,9669
12,aws-ap-notheast-1 ,786,9669
12,aws-ap-notheast-1 ,772,9669
12,aws-ap-notheast-1 ,790,9669
12,aws-ap-notheast-1 ,763,9669
12,aws-ap-notheast-1 ,998,9669
12,aws-ap-notheast-1 ,760,9669
12,aws-ap-notheast-1 ,763,9669
12,aws-ap-notheast-1 ,789,9669
12,aws-ap-notheast-1 ,774,9669
12,aws-ap-notheast-1 ,880,9669
12,aws-ap-notheast-1 ,1007,9669
12,aws-ap-notheast-1 ,791,9669
12,aws-ap-notheast-1 ,768,9669
12,aws-ap-notheast-1 ,1002,9669
12,aws-ap-notheast-1 ,784,9669
12,aws-ap-notheast-1 ,801,9669
12,aws-ap-notheast-1 ,802,9669
12,aws-ap-notheast-1 ,782,9669
12,aws-ap-notheast-1 ,768,9669
12,aws-ap-notheast-1 ,1252,9669
12,aws-ap-notheast-1 ,781,9669
12,aws-ap-notheast-1 ,763,9669
12,aws-ap-notheast-1 ,1041,9669
12,aws-ap-notheast-1 ,787,9669
12,aws-ap-notheast-1 ,782,9669
12,aws-ap-notheast-1 ,769,9669
12,aws-ap-notheast-1 ,298,9669
12,aws-ap-notheast-1 ,770,9669
12,aws-ap-notheast-1 ,774,9669
12,aws-ap-notheast-1 ,775,9669
12,aws-ap-notheast-1 ,765,9669
12,aws-ap-notheast-1 ,776,9669
12,aws-ap-notheast-1 ,792,9669
12,aws-ap-notheast-1 ,768,9669
12,aws-ap-notheast-1 ,792,9669
12,aws-ap-notheast-1 ,769,9669
12,aws-ap-notheast-1 ,779,9669
12,aws-ap-notheast-1 ,775,9669
12,aws-ap-notheast-1 ,766,9669
12,aws-ap-notheast-1 ,770,9669
12,aws-ap-notheast-1 ,775,9669
12,aws-ap-notheast-1 ,765,9669
12,aws-ap-notheast-1 ,761,9669
12,aws-ap-notheast-1 ,828,9669
12,aws-ap-notheast-1 ,799,9669
12,aws-ap-notheast-1 ,785,9669
12,aws-ap-notheast-1 ,817,9669
12,aws-ap-notheast-1 ,797,9669
12,aws-ap-notheast-1 ,806,9669
12,aws-ap-notheast-1 ,796,9669
12,aws-ap-notheast-1 ,783,9669
12,aws-ap-notheast-1 ,313,9669
12,aws-ap-notheast-1 ,810,9669
12,aws-ap-notheast-1 ,803,9669
12,aws-ap-notheast-1 ,823,9669
12,aws-ap-notheast-1 ,822,9669
12,aws-ap-notheast-1 ,312,9669
12,aws-ap-notheast-1 ,819,9669
12,aws-ap-notheast-1 ,794,9669
12,aws-ap-notheast-1 ,812,9669
12,aws-ap-notheast-1 ,808,9669
12,aws-ap-notheast-1 ,802,9669
12,aws-ap-notheast-1 ,788,9669
12,aws-ap-notheast-1 ,778,9669
12,aws-ap-notheast-1 ,813,9669
12,aws-ap-notheast-1 ,805,9669
12,aws-ap-notheast-1 ,787,9669
12,aws-ap-notheast-1 ,816,9669
12,aws-ap-notheast-1 ,798,9669
12,aws-ap-notheast-1 ,817,9669
12,aws-ap-notheast-1 ,917,9669
12,aws-ap-notheast-1 ,800,9669
12,aws-ap-notheast-1 ,805,9669
12,aws-ap-notheast-1 ,837,9669
12,aws-ap-notheast-1 ,803,9669
12,aws-ap-notheast-1 ,1818,9669
12,aws-ap-notheast-1 ,809,9669
12,aws-ap-notheast-1 ,818,9669
12,aws-ap-notheast-1 ,796,9669
12,aws-ap-notheast-1 ,805,9669
12,aws-ap-notheast-1 ,818,9669
12,aws-ap-notheast-1 ,824,9669
12,aws-ap-notheast-1 ,830,9669
12,aws-ap-notheast-1 ,333,9669
12,aws-ap-notheast-1 ,826,9669
12,aws-ap-notheast-1 ,807,9669
12,aws-ap-notheast-1 ,937,9669
12,aws-ap-notheast-1 ,865,9669
12,aws-ap-notheast-1 ,805,9669
12,aws-ap-notheast-1 ,822,9669
12,aws-ap-notheast-1 ,877,9669
12,aws-ap-notheast-1 ,894,9669
13,aws-ap-southeast2 ,972,16663
13,aws-ap-southeast2 ,970,16663
13,aws-ap-southeast2 ,1283,16663
13,aws-ap-southeast2 ,964,16663
13,aws-ap-southeast2 ,387,16663
13,aws-ap-southeast2 ,992,16663
13,aws-ap-southeast2 ,1262,16663
13,aws-ap-southeast2 ,976,16663
13,aws-ap-southeast2 ,969,16663
13,aws-ap-southeast2 ,974,16663
13,aws-ap-southeast2 ,956,16663
13,aws-ap-southeast2 ,940,16663
13,aws-ap-southeast2 ,1100,16663
13,aws-ap-southeast2 ,1313,16663
13,aws-ap-southeast2 ,939,16663
13,aws-ap-southeast2 ,972,16663
13,aws-ap-southeast2 ,938,16663
13,aws-ap-southeast2 ,360,16663
13,aws-ap-southeast2 ,972,16663
13,aws-ap-southeast2 ,956,16663
13,aws-ap-southeast2 ,974,16663
13,aws-ap-southeast2 ,951,16663
13,aws-ap-southeast2 ,981,16663
13,aws-ap-southeast2 ,946,16663
13,aws-ap-southeast2 ,954,16663
13,aws-ap-southeast2 ,950,16663
13,aws-ap-southeast2 ,940,16663
13,aws-ap-southeast2 ,950,16663
13,aws-ap-southeast2 ,943,16663
13,aws-ap-southeast2 ,991,16663
13,aws-ap-southeast2 ,983,16663
13,aws-ap-southeast2 ,939,16663
13,aws-ap-southeast2 ,965,16663
13,aws-ap-southeast2 ,949,16663
13,aws-ap-southeast2 ,960,16663
13,aws-ap-southeast2 ,976,16663
13,aws-ap-southeast2 ,951,16663
13,aws-ap-southeast2 ,958,16663
13,aws-ap-southeast2 ,359,16663
13,aws-ap-southeast2 ,370,16663
13,aws-ap-southeast2 ,961,16663
13,aws-ap-southeast2 ,951,16663
13,aws-ap-southeast2 ,944,16663
13,aws-ap-southeast2 ,945,16663
13,aws-ap-southeast2 ,956,16663
13,aws-ap-southeast2 ,972,16663
13,aws-ap-southeast2 ,945,16663
13,aws-ap-southeast2 ,372,16663
13,aws-ap-southeast2 ,953,16663
13,aws-ap-southeast2 ,955,16663
13,aws-ap-southeast2 ,962,16663
13,aws-ap-southeast2 ,984,16663
13,aws-ap-southeast2 ,949,16663
13,aws-ap-southeast2 ,1258,16663
13,aws-ap-southeast2 ,953,16663
13,aws-ap-southeast2 ,950,16663
13,aws-ap-southeast2 ,946,16663
13,aws-ap-southeast2 ,359,16663
13,aws-ap-southeast2 ,967,16663
13,aws-ap-southeast2 ,367,16663
13,aws-ap-southeast2 ,949,16663
13,aws-ap-southeast2 ,365,16663
13,aws-ap-southeast2 ,363,16663
13,aws-ap-southeast2 ,998,16663
13,aws-ap-southeast2 ,965,16663
13,aws-ap-southeast2 ,961,16663
13,aws-ap-southeast2 ,962,16663
13,aws-ap-southeast2 ,953,16663
13,aws-ap-southeast2 ,356,16663
13,aws-ap-southeast2 ,955,16663
13,aws-ap-southeast2 ,962,16663
13,aws-ap-southeast2 ,967,16663
13,aws-ap-southeast2 ,360,16663
13,aws-ap-southeast2 ,953,16663
13,aws-ap-southeast2 ,955,16663
13,aws-ap-southeast2 ,957,16663
13,aws-ap-southeast2 ,959,16663
13,aws-ap-southeast2 ,990,16663
13,aws-ap-southeast2 ,964,16663
13,aws-ap-southeast2 ,953,16663
13,aws-ap-southeast2 ,962,16663
13,aws-ap-southeast2 ,955,16663
13,aws-ap-southeast2 ,948,16663
13,aws-ap-southeast2 ,364,16663
13,aws-ap-southeast2 ,985,16663
13,aws-ap-southeast2 ,972,16663
13,aws-ap-southeast2 ,982,16663
13,aws-ap-southeast2 ,1020,16663
13,aws-ap-southeast2 ,962,16663
13,aws-ap-southeast2 ,952,16663
13,aws-ap-southeast2 ,953,16663
13,aws-ap-southeast2 ,387,16663
13,aws-ap-southeast2 ,990,16663
13,aws-ap-southeast2 ,957,16663
13,aws-ap-southeast2 ,967,16663
13,aws-ap-southeast2 ,412,16663
13,aws-ap-southeast2 ,987,16663
13,aws-ap-southeast2 ,965,16663
13,aws-ap-southeast2 ,961,16663
13,aws-ap-southeast2 ,956,16663
14,aws-ap-northeast2,1238,8865
14,aws-ap-northeast2,972,8865
14,aws-ap-northeast2,1157,8865
14,aws-ap-northeast2,1160,8865
14,aws-ap-northeast2,895,8865
14,aws-ap-northeast2,900,8865
14,aws-ap-northeast2,333,8865
14,aws-ap-northeast2,1381,8865
14,aws-ap-northeast2,1628,8865
14,aws-ap-northeast2,893,8865
14,aws-ap-northeast2,947,8865
14,aws-ap-northeast2,324,8865
14,aws-ap-northeast2,890,8865
14,aws-ap-northeast2,855,8865
14,aws-ap-northeast2,333,8865
14,aws-ap-northeast2,883,8865
14,aws-ap-northeast2,860,8865
14,aws-ap-northeast2,866,8865
14,aws-ap-northeast2,891,8865
14,aws-ap-northeast2,855,8865
14,aws-ap-northeast2,330,8865
14,aws-ap-northeast2,874,8865
14,aws-ap-northeast2,895,8865
14,aws-ap-northeast2,865,8865
14,aws-ap-northeast2,848,8865
14,aws-ap-northeast2,857,8865
14,aws-ap-northeast2,875,8865
14,aws-ap-northeast2,878,8865
14,aws-ap-northeast2,1152,8865
14,aws-ap-northeast2,883,8865
14,aws-ap-northeast2,900,8865
14,aws-ap-northeast2,856,8865
14,aws-ap-northeast2,339,8865
14,aws-ap-northeast2,866,8865
14,aws-ap-northeast2,873,8865
14,aws-ap-northeast2,896,8865
14,aws-ap-northeast2,855,8865
14,aws-ap-northeast2,323,8865
14,aws-ap-northeast2,357,8865
14,aws-ap-northeast2,854,8865
14,aws-ap-northeast2,893,8865
14,aws-ap-northeast2,873,8865
14,aws-ap-northeast2,857,8865
14,aws-ap-northeast2,869,8865
14,aws-ap-northeast2,951,8865
14,aws-ap-northeast2,892,8865
14,aws-ap-northeast2,865,8865
14,aws-ap-northeast2,861,8865
14,aws-ap-northeast2,860,8865
14,aws-ap-northeast2,856,8865
14,aws-ap-northeast2,867,8865
14,aws-ap-northeast2,901,8865
14,aws-ap-northeast2,918,8865
14,aws-ap-northeast2,869,8865
14,aws-ap-northeast2,879,8865
14,aws-ap-northeast2,873,8865
14,aws-ap-northeast2,382,8865
14,aws-ap-northeast2,902,8865
14,aws-ap-northeast2,884,8865
14,aws-ap-northeast2,887,8865
14,aws-ap-northeast2,332,8865
14,aws-ap-northeast2,874,8865
14,aws-ap-northeast2,866,8865
14,aws-ap-northeast2,905,8865
14,aws-ap-northeast2,873,8865
14,aws-ap-northeast2,864,8865
14,aws-ap-northeast2,868,8865
14,aws-ap-northeast2,335,8865
14,aws-ap-northeast2,342,8865
14,aws-ap-northeast2,356,8865
14,aws-ap-northeast2,887,8865
14,aws-ap-northeast2,908,8865
14,aws-ap-northeast2,878,8865
14,aws-ap-northeast2,873,8865
14,aws-ap-northeast2,872,8865
14,aws-ap-northeast2,1108,8865
14,aws-ap-northeast2,1254,8865
14,aws-ap-northeast2,883,8865
14,aws-ap-northeast2,904,8865
14,aws-ap-northeast2,869,8865
14,aws-ap-northeast2,881,8865
14,aws-ap-northeast2,871,8865
14,aws-ap-northeast2,871,8865
14,aws-ap-northeast2,342,8865
14,aws-ap-northeast2,907,8865
14,aws-ap-northeast2,875,8865
14,aws-ap-northeast2,877,8865
14,aws-ap-northeast2,878,8865
14,aws-ap-northeast2,356,8865
14,aws-ap-northeast2,346,8865
14,aws-ap-northeast2,331,8865
14,aws-ap-northeast2,340,8865
14,aws-ap-northeast2,907,8865
14,aws-ap-northeast2,364,8865
14,aws-ap-northeast2,352,8865
14,aws-ap-northeast2,877,8865
14,aws-ap-northeast2,870,8865
14,aws-ap-northeast2,877,8865
14,aws-ap-northeast2,872,8865
14,aws-ap-northeast2,886,8865
15,aws-ap-south-1,404,6622
15,aws-ap-south-1,404,6622
15,aws-ap-south-1,375,6622
15,aws-ap-south-1,398,6622
15,aws-ap-south-1,362,6622
15,aws-ap-south-1,407,6622
15,aws-ap-south-1,359,6622
15,aws-ap-south-1,420,6622
15,aws-ap-south-1,494,6622
15,aws-ap-south-1,384,6622
15,aws-ap-south-1,356,6622
15,aws-ap-south-1,361,6622
15,aws-ap-south-1,413,6622
15,aws-ap-south-1,375,6622
15,aws-ap-south-1,366,6622
15,aws-ap-south-1,417,6622
15,aws-ap-south-1,357,6622
15,aws-ap-south-1,151,6622
15,aws-ap-south-1,455,6622
15,aws-ap-south-1,360,6622
15,aws-ap-south-1,372,6622
15,aws-ap-south-1,155,6622
15,aws-ap-south-1,447,6622
15,aws-ap-south-1,366,6622
15,aws-ap-south-1,379,6622
15,aws-ap-south-1,377,6622
15,aws-ap-south-1,416,6622
15,aws-ap-south-1,361,6622
15,aws-ap-south-1,155,6622
15,aws-ap-south-1,155,6622
15,aws-ap-south-1,395,6622
15,aws-ap-south-1,365,6622
15,aws-ap-south-1,365,6622
15,aws-ap-south-1,168,6622
15,aws-ap-south-1,158,6622
15,aws-ap-south-1,522,6622
15,aws-ap-south-1,208,6622
15,aws-ap-south-1,376,6622
15,aws-ap-south-1,370,6622
15,aws-ap-south-1,375,6622
15,aws-ap-south-1,429,6622
15,aws-ap-south-1,368,6622
15,aws-ap-south-1,364,6622
15,aws-ap-south-1,358,6622
15,aws-ap-south-1,369,6622
15,aws-ap-south-1,416,6622
15,aws-ap-south-1,359,6622
15,aws-ap-south-1,396,6622
15,aws-ap-south-1,390,6622
15,aws-ap-south-1,367,6622
15,aws-ap-south-1,159,6622
15,aws-ap-south-1,471,6622
15,aws-ap-south-1,170,6622
15,aws-ap-south-1,360,6622
15,aws-ap-south-1,378,6622
15,aws-ap-south-1,154,6622
15,aws-ap-south-1,152,6622
15,aws-ap-south-1,178,6622
15,aws-ap-south-1,365,6622
15,aws-ap-south-1,161,6622
15,aws-ap-south-1,368,6622
15,aws-ap-south-1,167,6622
15,aws-ap-south-1,363,6622
15,aws-ap-south-1,394,6622
15,aws-ap-south-1,164,6622
15,aws-ap-south-1,371,6622
15,aws-ap-south-1,401,6622
15,aws-ap-south-1,173,6622
15,aws-ap-south-1,375,6622
15,aws-ap-south-1,153,6622
15,aws-ap-south-1,391,6622
15,aws-ap-south-1,374,6622
15,aws-ap-south-1,373,6622
15,aws-ap-south-1,380,6622
15,aws-ap-south-1,383,6622
15,aws-ap-south-1,188,6622
15,aws-ap-south-1,390,6622
15,aws-ap-south-1,189,6622
15,aws-ap-south-1,390,6622
15,aws-ap-south-1,370,6622
15,aws-ap-south-1,171,6622
15,aws-ap-south-1,169,6622
15,aws-ap-south-1,195,6622
15,aws-ap-south-1,159,6622
15,aws-ap-south-1,407,6622
15,aws-ap-south-1,169,6622
15,aws-ap-south-1,173,6622
15,aws-ap-south-1,195,6622
15,aws-ap-south-1,399,6622
15,aws-ap-south-1,188,6622
15,aws-ap-south-1,167,6622
15,aws-ap-south-1,175,6622
15,aws-ap-south-1,200,6622
15,aws-ap-south-1,170,6622
15,aws-ap-south-1,395,6622
15,aws-ap-south-1,195,6622
15,aws-ap-south-1,179,6622
15,aws-ap-south-1,394,6622
15,aws-ap-south-1,396,6622
15,aws-ap-south-1,194,6622
15,aws-me-south-1,707,4423
15,aws-me-south-1,516,4423
15,aws-me-south-1,658,4423
15,aws-me-south-1,630,4423
15,aws-me-south-1,499,4423
15,aws-me-south-1,592,4423
15,aws-me-south-1,648,4423
15,aws-me-south-1,567,4423
15,aws-me-south-1,728,4423
15,aws-me-south-1,642,4423
15,aws-me-south-1,514,4423
15,aws-me-south-1,483,4423
15,aws-me-south-1,516,4423
15,aws-me-south-1,477,4423
15,aws-me-south-1,479,4423
15,aws-me-south-1,610,4423
15,aws-me-south-1,480,4423
15,aws-me-south-1,189,4423
15,aws-me-south-1,758,4423
15,aws-me-south-1,584,4423
15,aws-me-south-1,217,4423
15,aws-me-south-1,485,4423
15,aws-me-south-1,549,4423
15,aws-me-south-1,681,4423
15,aws-me-south-1,194,4423
15,aws-me-south-1,500,4423
15,aws-me-south-1,515,4423
15,aws-me-south-1,519,4423
15,aws-me-south-1,484,4423
15,aws-me-south-1,478,4423
15,aws-me-south-1,938,4423
15,aws-me-south-1,518,4423
15,aws-me-south-1,478,4423
15,aws-me-south-1,492,4423
15,aws-me-south-1,515,4423
15,aws-me-south-1,551,4423
15,aws-me-south-1,485,4423
15,aws-me-south-1,514,4423
15,aws-me-south-1,515,4423
15,aws-me-south-1,482,4423
15,aws-me-south-1,527,4423
15,aws-me-south-1,483,4423
15,aws-me-south-1,485,4423
15,aws-me-south-1,487,4423
15,aws-me-south-1,482,4423
15,aws-me-south-1,533,4423
15,aws-me-south-1,488,4423
15,aws-me-south-1,498,4423
15,aws-me-south-1,488,4423
15,aws-me-south-1,724,4423
15,aws-me-south-1,510,4423
15,aws-me-south-1,528,4423
15,aws-me-south-1,524,4423
15,aws-me-south-1,486,4423
15,aws-me-south-1,494,4423
15,aws-me-south-1,494,4423
15,aws-me-south-1,200,4423
15,aws-me-south-1,524,4423
15,aws-me-south-1,486,4423
15,aws-me-south-1,487,4423
15,aws-me-south-1,498,4423
15,aws-me-south-1,550,4423
15,aws-me-south-1,499,4423
15,aws-me-south-1,540,4423
15,aws-me-south-1,496,4423
15,aws-me-south-1,240,4423
15,aws-me-south-1,511,4423
15,aws-me-south-1,220,4423
15,aws-me-south-1,503,4423
15,aws-me-south-1,495,4423
15,aws-me-south-1,547,4423
15,aws-me-south-1,507,4423
15,aws-me-south-1,498,4423
15,aws-me-south-1,499,4423
15,aws-me-south-1,229,4423
15,aws-me-south-1,513,4423
15,aws-me-south-1,207,4423
15,aws-me-south-1,551,4423
15,aws-me-south-1,537,4423
15,aws-me-south-1,514,4423
15,aws-me-south-1,494,4423
15,aws-me-south-1,787,4423
15,aws-me-south-1,495,4423
15,aws-me-south-1,208,4423
15,aws-me-south-1,565,4423
15,aws-me-south-1,547,4423
15,aws-me-south-1,519,4423
15,aws-me-south-1,509,4423
15,aws-me-south-1,504,4423
15,aws-me-south-1,207,4423
15,aws-me-south-1,212,4423
15,aws-me-south-1,500,4423
15,aws-me-south-1,518,4423
15,aws-me-south-1,582,4423
15,aws-me-south-1,501,4423
15,aws-me-south-1,515,4423
15,aws-me-south-1,506,4423
15,aws-me-south-1,501,4423
15,aws-me-south-1,518,4423
15,aws-me-south-1,225,4423
16,aws-ap-east-1,698,9402
16,aws-ap-east-1,888,9402
16,aws-ap-east-1,659,9402
16,aws-ap-east-1,996,9402
16,aws-ap-east-1,664,9402
16,aws-ap-east-1,693,9402
16,aws-ap-east-1,659,9402
16,aws-ap-east-1,692,9402
16,aws-ap-east-1,639,9402
16,aws-ap-east-1,773,9402
16,aws-ap-east-1,656,9402
16,aws-ap-east-1,645,9402
16,aws-ap-east-1,792,9402
16,aws-ap-east-1,837,9402
16,aws-ap-east-1,756,9402
16,aws-ap-east-1,674,9402
16,aws-ap-east-1,247,9402
16,aws-ap-east-1,641,9402
16,aws-ap-east-1,656,9402
16,aws-ap-east-1,654,9402
16,aws-ap-east-1,640,9402
16,aws-ap-east-1,635,9402
16,aws-ap-east-1,669,9402
16,aws-ap-east-1,648,9402
16,aws-ap-east-1,649,9402
16,aws-ap-east-1,639,9402
16,aws-ap-east-1,692,9402
16,aws-ap-east-1,246,9402
16,aws-ap-east-1,647,9402
16,aws-ap-east-1,658,9402
16,aws-ap-east-1,971,9402
16,aws-ap-east-1,268,9402
16,aws-ap-east-1,648,9402
16,aws-ap-east-1,644,9402
16,aws-ap-east-1,671,9402
16,aws-ap-east-1,782,9402
16,aws-ap-east-1,688,9402
16,aws-ap-east-1,653,9402
16,aws-ap-east-1,251,9402
16,aws-ap-east-1,673,9402
16,aws-ap-east-1,679,9402
16,aws-ap-east-1,662,9402
16,aws-ap-east-1,645,9402
16,aws-ap-east-1,647,9402
16,aws-ap-east-1,639,9402
16,aws-ap-east-1,683,9402
16,aws-ap-east-1,649,9402
16,aws-ap-east-1,683,9402
16,aws-ap-east-1,641,9402
16,aws-ap-east-1,647,9402
16,aws-ap-east-1,671,9402
16,aws-ap-east-1,691,9402
16,aws-ap-east-1,656,9402
16,aws-ap-east-1,646,9402
16,aws-ap-east-1,648,9402
16,aws-ap-east-1,641,9402
16,aws-ap-east-1,646,9402
16,aws-ap-east-1,704,9402
16,aws-ap-east-1,1059,9402
16,aws-ap-east-1,1280,9402
16,aws-ap-east-1,652,9402
16,aws-ap-east-1,261,9402
16,aws-ap-east-1,255,9402
16,aws-ap-east-1,718,9402
16,aws-ap-east-1,659,9402
16,aws-ap-east-1,666,9402
16,aws-ap-east-1,261,9402
16,aws-ap-east-1,657,9402
16,aws-ap-east-1,264,9402
16,aws-ap-east-1,277,9402
16,aws-ap-east-1,736,9402
16,aws-ap-east-1,664,9402
16,aws-ap-east-1,681,9402
16,aws-ap-east-1,658,9402
16,aws-ap-east-1,668,9402
16,aws-ap-east-1,656,9402
16,aws-ap-east-1,662,9402
16,aws-ap-east-1,658,9402
16,aws-ap-east-1,670,9402
16,aws-ap-east-1,657,9402
16,aws-ap-east-1,661,9402
16,aws-ap-east-1,678,9402
16,aws-ap-east-1,645,9402
16,aws-ap-east-1,650,9402
16,aws-ap-east-1,686,9402
16,aws-ap-east-1,660,9402
16,aws-ap-east-1,663,9402
16,aws-ap-east-1,654,9402
16,aws-ap-east-1,280,9402
